device_id,总交易次数,总金额,欺诈次数,可疑次数,唯一商户,唯一地区,唯一设备,欺诈率,风险等级,平均间隔小时,最小间隔分钟,最大交易间隔,间隔变异系数,金额波动率
DEV00000193,4,3198.63,0,0,4,3,1,0.0,低,834.9166666666666,1637.2666666666667,1920.8355555555556,1.1701373053492612,1.2768942116784185
DEV00000194,5,1719.76,0,0,5,5,1,0.0,低,881.8551388888889,10151.733333333334,2058.8394444444443,0.9947637571938973,1.7219264981616256
DEV00000195,7,1804.91,0,0,7,4,1,0.0,低,493.2680555555556,2792.8333333333335,1429.8308333333334,1.1641596730820685,1.3358791419187652
DEV00000196,7,9127.529999999999,0,1,7,5,1,0.0,低,382.36875000000003,5313.466666666666,927.8658333333333,0.8112821005358766,1.4818355150878215
DEV00000197,9,7478.31,0,0,9,5,1,0.0,低,385.9297222222222,4920.85,915.7261111111111,0.84949555505936,0.6374141378528136
DEV00000198,9,6294.33,0,0,8,8,1,0.0,低,393.0370486111111,265.31666666666666,951.5972222222222,0.917272551676379,2.287455326966465
DEV00000360,5,1362.7,0,0,4,4,1,0.0,低,691.4090972222223,11131.833333333334,1909.9830555555557,1.1804334004429833,1.8860369615983565
DEV00000200,8,5560.67,0,0,8,7,1,0.0,低,451.6594841269842,970.8333333333335,1415.665,1.0893914522981072,2.312845134803715
DEV00000201,8,2439.83,0,1,7,7,1,0.0,低,385.7020634920635,1830.2,1068.9463888888888,1.0536115614141355,1.2107723651618796
DEV00000202,7,4294.04,0,0,7,7,1,0.0,低,373.2497685185185,2627.3666666666663,694.2508333333334,0.7318267192708297,1.636049098103576
DEV00000203,4,1558.73,0,0,4,4,1,0.0,低,805.862962962963,25544.183333333334,1461.243888888889,0.7073083034398284,1.2167512839583032
DEV00000204,9,5346.0,0,0,8,7,1,0.0,低,393.06156250000004,323.71666666666664,1453.9452777777778,1.322492144832014,2.493384681422827
DEV00000205,10,7369.29,0,1,9,8,1,0.0,低,380.51444444444445,5891.016666666666,710.7291666666666,0.6216050782962084,1.2284139188205623
DEV00000206,5,1476.35,0,0,5,5,1,0.0,低,457.1423611111111,1635.3333333333335,971.4786111111111,0.9980703793009528,1.8273179626531986
DEV00000359,9,5351.54,0,1,9,7,1,0.0,低,303.1143055555556,1163.6166666666666,1138.0447222222222,1.2782627729332838,1.6393793508347658
DEV00000208,8,1343.51,0,0,7,6,1,0.0,低,419.14111111111106,2859.4833333333336,1178.7594444444444,1.123012193116252,1.5744782082840785
DEV00000209,8,10555.48,0,0,8,6,1,0.0,低,407.6691666666667,1197.6000000000001,817.3341666666666,0.785916222404126,2.4114714293331887
DEV00000210,12,4481.35,0,0,12,7,1,0.0,低,310.77103535353535,2789.05,1034.0155555555555,0.8996548543048659,1.9239580109520966
DEV00000211,10,2525.2599999999998,0,1,6,6,1,0.0,低,332.44351851851854,3110.383333333333,985.1083333333333,0.9897359450815355,1.1041297460271542
DEV00000212,8,2850.06,0,0,8,5,1,0.0,低,372.0373412698413,186.66666666666666,1209.9372222222223,1.253966479250026,0.764648673423805
DEV00000213,7,2834.07,0,1,6,5,1,0.0,低,425.4353703703703,537.85,1140.0213888888889,1.1157365376557635,1.5748781374570147
DEV00000375,6,789.91,0,0,6,6,1,0.0,低,281.6056666666667,8024.9,626.6072222222223,0.7016014179595632,1.2664315785775648
DEV00000215,5,999.59,0,0,5,4,1,0.0,低,524.9500694444445,14767.85,746.4586111111112,0.4848854063339372,1.5301364381042484
DEV00000216,7,4035.0699999999997,0,0,7,5,1,0.0,低,559.6357870370371,2214.4166666666665,1353.6447222222223,0.8524654909181492,1.4308438427911712
DEV00000001,7,7374.4,0,0,7,5,1,0.0,低,399.9097222222222,3141.4333333333334,1030.2727777777777,0.8850080770424997,1.4168282495697848
DEV00000218,8,1921.3300000000002,0,0,8,6,1,0.0,低,384.02698412698413,10725.683333333332,725.3888888888889,0.4682725932342795,0.9450223384033759
DEV00000219,6,1197.84,0,1,6,6,1,0.0,低,626.1616111111111,3911.9166666666665,1899.9947222222222,1.2105840397418568,1.0485136059232283
DEV00000220,6,8490.859999999999,0,0,6,5,1,0.0,低,341.9857222222222,4442.15,560.3455555555555,0.5641383845431068,1.7404642779546742
DEV00000221,7,2130.29,0,0,7,5,1,0.0,低,447.9119444444445,3489.7166666666667,1038.5130555555556,0.8409262494237372,0.842077980232569
DEV00000222,9,4749.35,0,0,9,7,1,0.0,低,405.3696875,2549.1166666666663,793.0938888888888,0.6850769680695453,0.9203190321173412
DEV00000002,6,2620.14,0,0,6,4,1,0.0,低,584.6789444444445,15074.016666666666,1397.4680555555556,0.7982940983703704,0.7683379509818486
DEV00000224,8,6082.37,0,0,8,6,1,0.0,低,461.9888888888889,13738.433333333334,765.8055555555555,0.3740825211958145,1.951489101237507
DEV00000225,3,1146.3,0,0,3,3,1,0.0,低,868.7527777777777,1401.1,1714.1538888888888,1.376200165986047,0.9797088325411614
DEV00000344,6,2514.6,0,1,6,5,1,0.0,低,553.3450555555555,709.35,1122.7133333333334,0.8110879657845048,1.168462663468091
DEV00000227,15,15668.49,0,0,15,8,1,0.0,低,219.13940476190479,573.35,520.1877777777778,0.7396357942104619,2.30637135791631
DEV00000228,11,7561.129999999999,0,2,10,8,1,0.0,低,287.48924999999997,265.75,1092.0694444444443,1.2137693620688375,2.569980137195301
DEV00000229,7,2905.73,0,1,7,7,1,0.0,低,358.5335648148148,4659.466666666667,1015.6286111111111,1.0739902891891973,0.9380822804370339
DEV00000230,9,1821.9,0,0,8,6,1,0.0,低,394.6345138888889,2749.05,1322.2297222222223,1.0435492375639341,1.3254869665656686
DEV00000231,4,1336.71,0,0,4,3,1,0.0,低,878.3906481481481,39626.05,1134.6808333333333,0.2725848258785805,0.8636349102129205
DEV00000232,7,1418.08,0,0,7,6,1,0.0,低,522.4991666666666,4950.333333333334,1767.2177777777779,1.2019298045609963,2.304451348344158
DEV00000233,10,1839.95,0,1,10,7,1,0.0,低,380.4141666666667,8311.150000000001,793.8113888888889,0.5759662342194998,0.6073180131696528
DEV00000345,7,3217.47,0,0,7,7,1,0.0,低,346.6617129629629,719.0833333333334,753.1702777777778,0.9146151379413872,1.9525785764090116
DEV00000235,13,7093.16,0,1,11,7,1,0.0,低,274.68872685185187,1148.2333333333331,646.9725,0.761115019757383,1.232152214906357
DEV00000346,12,9246.310000000001,0,0,11,7,1,0.0,低,306.63719696969696,3665.9,1078.4072222222221,0.9151584852050747,1.6858828322210757
DEV00000237,9,3132.39,0,1,8,5,1,0.0,低,311.8746527777778,1323.5333333333333,855.1730555555556,0.9518388720673169,1.1945718735841995
DEV00000347,8,2539.4,0,1,6,6,1,0.0,低,484.15500000000003,6853.45,806.6666666666666,0.4846068109413358,1.8814977320669193
DEV00000348,10,3157.62,0,0,9,6,1,0.0,低,395.92135802469136,1108.7666666666667,1229.756388888889,1.060989831384337,1.723288328323576
DEV00000240,10,6077.85,0,1,9,7,1,0.0,低,330.4497530864198,2860.15,946.4488888888889,1.0337244490724824,2.5957840874312406
DEV00000241,3,871.08,0,0,3,3,1,0.0,低,1387.0677777777778,43154.26666666666,2054.8977777777777,0.6808998511036964,0.8394249073960722
DEV00000242,4,2035.3,0,0,4,2,1,0.0,低,763.3728703703704,31771.283333333333,1121.5280555555555,0.4126039785265004,1.6103292559869384
DEV00000243,4,3558.94,0,0,4,3,1,0.0,低,367.50972222222225,6203.083333333333,596.8991666666667,0.6764013765859489,0.9269904450324066
DEV00000244,5,2612.56,0,0,5,4,1,0.0,低,786.6245138888889,5020.2,2657.4225,1.587819965842674,1.1461439865509517
DEV00000245,7,2856.24,0,0,7,5,1,0.0,低,373.8681481481481,4104.983333333334,789.2591666666667,0.7871072608974103,1.5306321912300953
DEV00000246,11,3948.13,0,0,10,5,1,0.0,低,278.0241666666667,2130.7,1338.5497222222223,1.4139869856009188,0.9327533591098495
DEV00000247,8,1371.05,0,1,8,6,1,0.0,低,391.116626984127,714.3333333333333,936.4308333333333,0.9019569192745798,1.0374962703708321
DEV00000248,7,2622.5,0,0,7,4,1,0.0,低,396.94273148148153,999.1333333333332,1136.8236111111112,1.122059602621955,1.9933850308980627
DEV00000349,10,2797.01,0,0,9,8,1,0.0,低,291.66515432098765,62.21666666666667,728.5408333333334,0.7649548061162466,1.7217698355554198
DEV00000250,10,4707.17,0,0,9,7,1,0.0,低,325.5702160493827,1363.8666666666668,1197.706111111111,1.181132695294645,2.1382545455351796
DEV00000251,8,3401.04,0,0,8,5,1,0.0,低,509.9430158730159,6574.966666666667,1905.7552777777778,1.2604678250009886,1.6168240358742658
DEV00000252,8,6682.179999999999,0,0,7,6,1,0.0,低,496.5039285714286,6987.083333333333,1601.9566666666667,1.0919568647732825,1.424183370217614
DEV00000253,11,5054.7,0,1,11,7,1,0.0,低,329.70697222222225,1603.8166666666668,741.0366666666666,0.7537097286577704,1.6363085159504827
DEV00000254,11,5755.34,0,1,10,7,1,0.0,低,306.89536111111113,719.7333333333333,787.4622222222222,0.8387764416454406,1.4501208691086633
DEV00000255,7,6092.07,0,0,6,4,1,0.0,低,517.1914351851851,11349.65,1098.0077777777778,0.7046388370276538,1.811539323166735
DEV00000256,3,764.47,0,0,3,3,1,0.0,低,797.8508333333334,33641.9,1035.0033333333333,0.420359630946911,0.7092803380859103
DEV00000257,10,3751.34,0,0,8,7,1,0.0,低,329.2792901234568,1378.8999999999999,548.3755555555556,0.6690215374035837,0.9486605948905731
DEV00000258,7,2663.9300000000003,0,0,6,6,1,0.0,低,372.6980092592592,4321.75,915.3763888888889,0.9292559504479498,1.308404151846756
DEV00000259,2,884.94,0,0,2,2,1,0.0,低,625.5308333333334,37531.85,625.5308333333334,,
DEV00000350,7,3874.0499999999997,0,1,7,5,1,0.0,低,417.4125462962963,2636.2666666666664,886.4363888888889,0.8648244719013249,1.2763540422363409
DEV00000261,8,5251.33,0,0,8,5,1,0.0,低,383.2922222222223,2298.866666666667,693.4583333333334,0.5559399425340165,1.1259570503785667
DEV00000262,8,5474.4,0,0,8,6,1,0.0,低,313.2263888888889,3036.25,517.4988888888889,0.49560387799616096,1.6997027752636829
DEV00000263,5,3566.96,0,0,5,3,1,0.0,低,471.40805555555556,14283.816666666666,776.7955555555556,0.5749257515758855,1.9106410612583773
DEV00000264,5,2976.17,0,0,5,3,1,0.0,低,691.8884027777777,844.0166666666667,1757.308611111111,1.1581205100396315,1.684062912921192
DEV00000265,8,6362.77,0,1,7,6,1,0.0,低,443.9585714285714,1427.2166666666667,981.4969444444445,0.786983657397057,2.555572905950232
DEV00000266,11,6019.78,0,0,11,7,1,0.0,低,265.23386111111114,989.8833333333333,663.0633333333334,0.8646093200026931,1.187778210754034
DEV00000267,4,852.39,0,0,4,4,1,0.0,低,139.38379629629628,5808.516666666666,198.0036111111111,0.3764479907141688,0.9655080201707885
DEV00000268,3,602.71,0,0,3,3,1,0.0,低,708.9565277777778,199.1833333333333,1414.5933333333332,1.4075914409791446,1.1616875295129174
DEV00000269,13,8414.289999999999,0,1,10,8,1,0.0,低,270.36768518518517,729.6166666666667,766.8488888888888,0.9602197292833715,1.0533122286942405
DEV00000270,11,6529.1,0,0,9,7,1,0.0,低,354.3724722222222,562.4,1242.7694444444444,1.0429090718272485,2.0259891246503985
DEV00000271,11,4847.99,0,0,11,8,1,0.0,低,347.0565555555555,1706.5333333333335,1123.2183333333332,1.0686753487056158,1.484407276541176
DEV00000272,6,3375.32,0,0,5,3,1,0.0,低,562.5985555555555,16917.85,1126.5769444444445,0.5929450095630407,1.5923911143740326
DEV00000273,11,5353.0,0,0,10,6,1,0.0,低,204.94908333333333,485.65,424.3988888888889,0.7491435966840061,1.1486178563866871
DEV00000274,7,3247.0699999999997,0,0,7,5,1,0.0,低,340.1984722222222,866.2,698.5005555555556,0.8498122878016079,1.8563792174953013
DEV00000351,7,2854.5,0,0,7,5,1,0.0,低,559.7521296296296,9525.616666666667,1249.6230555555555,0.7199359278830673,1.3630953578530896
DEV00000276,6,2746.13,0,0,6,4,1,0.0,低,440.5788888888889,3052.9333333333334,1179.8269444444445,1.1930473294362045,1.2311286995814994
DEV00000277,6,2250.62,0,0,5,5,1,0.0,低,469.0725555555556,6570.233333333334,946.2897222222222,0.754712172692551,0.9172019543491754
DEV00000278,7,5968.12,0,0,6,5,1,0.0,低,468.8872685185185,3449.8166666666666,1516.6975,1.1585359953994483,1.2021688312118874
DEV00000279,8,7061.28,0,0,8,5,1,0.0,低,430.2572222222222,1507.6166666666666,1000.1605555555556,0.8361996236407794,1.3777999947362585
DEV00000280,9,3119.17,0,0,7,6,1,0.0,低,373.00291666666664,41.96666666666667,1103.1275,1.1039539433888617,0.9278161997282584
DEV00000281,8,3840.9700000000003,0,0,7,6,1,0.0,低,446.44575396825394,512.1333333333333,1200.3905555555555,0.9401793154359813,1.5981951661916476
DEV00000282,13,9982.13,0,1,13,8,1,0.0,低,235.09569444444443,1451.8833333333332,626.0166666666667,0.901692602652212,1.2895275603938081
DEV00000352,10,2724.29,0,0,9,6,1,0.0,低,333.1599691358025,1158.75,777.9766666666667,0.7551751727787084,1.3946575160308436
DEV00000284,8,20215.5,0,0,7,5,1,0.0,低,456.0307142857143,3236.0333333333333,1323.9052777777779,0.9474834809475345,1.5410344823399493
DEV00000353,7,5247.96,0,0,7,7,1,0.0,低,555.2706018518519,6074.75,905.1727777777778,0.6652009206007354,1.8485538805114752
DEV00000286,7,3054.99,0,0,7,5,1,0.0,低,463.09097222222226,667.6166666666667,918.0,0.7803454023914574,1.2218647265121696
DEV00000287,7,1638.56,0,1,6,5,1,0.0,低,282.93032407407406,1573.1333333333332,521.9183333333333,0.7429649806198179,1.0909097076688634
DEV00000288,11,6011.79,0,1,10,7,1,0.0,低,340.7991666666667,1481.4166666666665,1154.3425,1.0023337859691772,1.3359176816369718
DEV00000289,13,9328.050000000001,0,1,10,8,1,0.0,低,281.07543981481484,271.6166666666667,1260.0791666666667,1.2383415146234595,2.8481273860734393
DEV00000290,6,2403.9,0,1,6,4,1,0.0,低,508.0070555555556,9431.55,1005.7441666666666,0.681030539282008,0.730684123093497
DEV00000291,7,2114.0299999999997,0,0,6,4,1,0.0,低,397.68199074074073,12882.866666666667,519.1294444444444,0.3256374955803066,0.8627390250850084
DEV00000292,9,3661.8199999999997,0,0,9,5,1,0.0,低,400.37690972222225,578.8666666666667,984.7363888888889,0.8529163623467607,0.9604623766545984
DEV00000293,7,2360.8500000000004,0,1,6,5,1,0.0,低,512.1486111111111,1131.9333333333334,1741.4686111111112,1.2869157073279536,1.74964382336297
DEV00000294,6,1910.63,0,0,6,4,1,0.0,低,381.81177777777776,2480.6833333333334,647.8763888888889,0.57437796017744,0.8745089924905854
DEV00000295,11,7045.87,0,0,11,8,1,0.0,低,290.92466666666667,97.41666666666667,1262.2633333333333,1.2417342036437515,1.571588718653799
DEV00000296,10,3117.4,0,0,9,5,1,0.0,低,386.4923148148148,2465.1833333333334,963.1133333333333,0.983655547845996,1.963352273805765
DEV00000297,12,5151.73,0,0,11,7,1,0.0,低,270.98181818181814,2026.5333333333333,878.1027777777778,1.0853381564925062,1.9041926827681164
DEV00000298,6,950.35,0,0,6,5,1,0.0,低,636.2033333333333,8696.0,1443.7869444444445,0.8037100416414529,0.9475389668369825
DEV00000299,8,1188.52,0,0,8,5,1,0.0,低,510.70174603174604,1642.0666666666666,1586.7241666666666,1.0544703906040278,1.7473310455805187
DEV00000300,5,1734.5900000000001,0,0,5,5,1,0.0,低,517.270625,4467.583333333334,943.1188888888889,0.8057876354380529,1.290637334131618
DEV00000301,8,828.5,0,0,8,5,1,0.0,低,432.3377380952381,2951.616666666667,842.9783333333334,0.6871522829506838,1.21854310802145
DEV00000302,9,3438.56,0,0,9,6,1,0.0,低,396.93927083333335,229.28333333333333,911.8525,0.7997950399197912,1.7093481427060424
DEV00000303,4,1144.83,0,0,4,4,1,0.0,低,494.0006481481482,17988.166666666668,734.2741666666667,0.44710474094567804,0.6821160909513383
DEV00000304,7,3918.6,0,0,6,6,1,0.0,低,545.7351388888889,72.86666666666666,1702.096388888889,1.114736851844532,1.4677819708780302
DEV00000305,8,8345.66,0,1,8,4,1,0.0,低,416.82924603174604,2227.366666666667,1139.6269444444445,0.9616353911892233,2.3218274580060823
DEV00000354,10,4076.38,0,0,8,6,1,0.0,低,318.94216049382715,3170.8333333333335,1312.8491666666666,1.2382335194507033,1.8674681322553546
DEV00000307,9,3515.79,0,0,9,5,1,0.0,低,363.6040972222222,11.833333333333332,711.5325,0.5647885655145949,0.7373953044029964
DEV00000308,11,3732.17,0,1,10,6,1,0.0,低,239.68844444444443,2451.65,520.5913888888889,0.6239495293534231,1.2303549036870642
DEV00000309,5,1969.2,0,0,5,4,1,0.0,低,480.7809722222222,4442.833333333333,1547.7747222222222,1.484509884287326,1.1566026998001933
DEV00000310,10,8269.710000000001,0,0,10,7,1,0.0,低,348.2368209876543,2131.9666666666667,1008.3733333333333,0.9554564764685,2.6671250060721725
DEV00000311,8,3811.8399999999997,0,0,8,6,1,0.0,低,378.27948412698413,3893.1666666666665,941.9261111111111,0.7810524833590451,1.1886863166323494
DEV00000355,7,3073.0199999999995,0,0,7,5,1,0.0,低,325.40884259259263,76.53333333333333,762.3855555555556,1.0161385542662524,1.0383087279109298
DEV00000313,4,1090.24,0,0,3,2,1,0.0,低,697.2707407407407,9511.316666666666,1226.9019444444446,0.7661993010601456,1.5749269882810524
DEV00000314,3,269.82,0,0,3,2,1,0.0,低,1455.3534722222223,52386.45,2037.5994444444445,0.5657870519224931,1.2928929645456726
DEV00000315,9,2417.25,0,1,9,6,1,0.0,低,440.0185069444444,1845.3166666666666,1638.0522222222223,1.1938279136384868,1.8033465622558875
DEV00000316,7,1111.54,0,0,6,5,1,0.0,低,389.9153240740741,6506.4,835.96,0.8746342409292681,1.4476846572874602
DEV00000317,8,3461.54,0,0,7,6,1,0.0,低,396.36202380952375,1532.6666666666667,761.0533333333333,0.8036141583953655,1.0082076957995156
DEV00000318,6,1250.2,0,0,6,5,1,0.0,低,458.1932222222222,4597.45,1160.143611111111,1.0728848377648061,1.0651953522798305
DEV00000319,2,209.36,0,0,2,2,1,0.0,低,309.76972222222224,18586.183333333334,309.76972222222224,,
DEV00000320,8,3260.69,0,1,8,6,1,0.0,低,384.8230555555556,137.05,995.1369444444445,1.0783245209028969,2.2397569308155894
DEV00000321,11,5297.82,0,0,11,5,1,0.0,低,289.1255,169.58333333333334,693.4091666666667,0.7000624648823973,1.270328361655503
DEV00000322,8,7111.4800000000005,0,0,7,5,1,0.0,低,376.4177380952381,4257.816666666667,927.8697222222222,0.9116141864849033,0.9641961904649873
DEV00000323,2,580.04,0,0,2,2,1,0.0,低,334.90166666666664,20094.1,334.90166666666664,,
DEV00000324,8,1800.02,0,0,8,5,1,0.0,低,434.61698412698416,5591.683333333333,992.9625,0.76993498626224,1.2236782036667448
DEV00000325,9,3142.9300000000003,0,0,7,5,1,0.0,低,338.11034722222223,2507.1833333333334,817.2886111111111,0.7890228700754607,0.6387360542984568
DEV00000326,9,5111.73,0,0,9,6,1,0.0,低,381.51423611111113,3776.7666666666664,886.2027777777778,0.7477480550399321,2.7533507972068056
DEV00000356,11,3526.0699999999997,0,1,9,7,1,0.0,低,257.3242222222222,2922.1333333333337,734.67,0.8776492675879511,1.2935917040330847
DEV00000328,11,3264.88,0,0,10,7,1,0.0,低,265.32391666666666,637.2833333333333,528.7658333333334,0.7360787633553084,2.0208404112951737
DEV00000283,9,8166.49,0,0,9,6,1,0.0,低,339.3354166666667,1347.9,643.9444444444445,0.6788197054154259,1.234015733620375
DEV00000330,9,6874.79,0,0,8,5,1,0.0,低,445.0315277777778,2185.516666666667,2165.244166666667,1.638616654308042,1.6836644827001805
DEV00000331,7,2373.36,0,0,7,6,1,0.0,低,464.8138425925926,1660.0166666666667,1103.6641666666667,0.9150162014627641,0.9446055454787398
DEV00000332,15,4005.7799999999997,0,1,13,6,1,0.0,低,232.38732142857143,1263.7666666666667,732.1458333333334,0.8214805947184798,2.0272459832224556
DEV00000333,6,1924.66,0,0,6,5,1,0.0,低,668.5366666666666,14675.1,1167.286388888889,0.6272436036192762,0.925725044024875
DEV00000357,8,5380.16,0,0,7,7,1,0.0,低,264.1794444444444,1679.5666666666666,509.80805555555554,0.730977978974491,1.2839978369368992
DEV00000335,7,2445.52,0,0,7,5,1,0.0,低,584.1148148148148,3906.8999999999996,1293.8333333333333,0.7751240428552716,0.8847061938201948
DEV00000358,14,13802.52,0,0,13,8,1,0.0,低,239.34226495726494,2185.2833333333333,750.8436111111112,0.8484729220323212,1.2509237656266852
DEV00000337,10,2835.46,0,0,9,6,1,0.0,低,364.37373456790124,466.05,1418.9811111111112,1.1960326845898266,1.685730808005948
DEV00000338,8,4342.03,0,0,8,6,1,0.0,低,446.9553174603174,2246.116666666667,784.6444444444444,0.6854055051432995,2.312281171228619
DEV00000339,5,2407.57,0,0,5,3,1,0.0,低,331.6958333333333,5543.1,449.47277777777776,0.49253046399094663,1.1793365030295986
DEV00000340,13,6011.95,0,0,13,8,1,0.0,低,279.6296527777778,1556.3,891.1069444444445,1.0421855768635104,2.3980042449825683
DEV00000341,8,5954.0599999999995,0,0,8,5,1,0.0,低,366.9837301587302,116.93333333333334,1658.6886111111112,1.609072519602514,2.270243222999231
DEV00000004,9,2343.97,0,0,9,6,1,0.0,低,405.9711111111111,823.2833333333333,805.9525,0.6589984198814677,0.9683303558151644
DEV00000023,5,3519.61,0,0,5,5,1,0.0,低,584.3093055555555,15243.466666666667,1145.6630555555555,0.6660600154624532,1.4857626398034602
DEV00000003,6,6264.88,0,0,6,5,1,0.0,低,673.5904444444444,4053.916666666667,1846.7644444444445,1.0183967444568982,1.2351248694050068
DEV00000361,9,2652.51,0,0,9,7,1,0.0,低,429.0017013888889,7532.400000000001,826.3641666666666,0.61174408674238,1.149974624791109
DEV00000362,6,2299.68,0,0,6,4,1,0.0,低,663.9892222222222,5969.383333333333,1477.7744444444445,0.8415500064248225,2.183940307822529
DEV00000363,16,5567.7,0,0,14,9,1,0.0,低,227.69190740740743,65.15,1327.2155555555555,1.6496640089519696,1.7382076197882375
DEV00000364,9,5396.08,0,0,8,6,1,0.0,低,383.5301736111111,4437.8,1177.576111111111,0.9857371489453494,1.5877540886340702
DEV00000365,8,2548.79,0,0,7,5,1,0.0,低,396.4771428571429,6122.466666666666,980.31,0.8854572444545725,1.3722105418973443
DEV00000366,10,2292.8399999999997,0,0,10,7,1,0.0,低,327.9436419753086,736.3166666666667,1343.7608333333333,1.298966259308795,1.5766614321963435
DEV00000367,3,2708.53,0,0,3,2,1,0.0,低,919.2669444444444,1875.4,1807.2772222222222,1.3661278543187396,0.508388175006521
DEV00000368,6,1229.49,0,0,6,4,1,0.0,低,478.14927777777774,7971.583333333333,970.8441666666666,0.6487784883383306,1.112429849276683
DEV00000369,5,1681.0100000000002,0,0,5,4,1,0.0,低,441.95965277777776,9167.716666666667,645.6208333333333,0.5235772168941776,1.3393854875077167
DEV00000370,9,4716.389999999999,0,0,9,6,1,0.0,低,429.2866666666667,1179.2,1250.2327777777778,0.9810792020916012,1.5136028070337308
DEV00000371,12,3847.31,0,0,10,7,1,0.0,低,186.03588383838385,99.91666666666667,552.6716666666666,0.9145705510648452,1.4097769966479827
DEV00000372,6,4216.28,0,0,6,5,1,0.0,低,617.0948333333333,11274.683333333334,1209.066111111111,0.7619085061420137,1.5709724220633592
DEV00000024,4,2129.4500000000003,0,0,4,4,1,0.0,低,704.2005555555556,8391.95,1284.4205555555557,0.8128972443574038,1.6670010465327376
DEV00000374,7,4691.4,0,0,5,4,1,0.0,低,560.8805092592593,8186.283333333334,1830.1525,1.1252742600427348,1.573109115018584
DEV00000006,11,5995.650000000001,0,0,10,6,1,0.0,低,295.7295833333334,435.48333333333335,1006.5233333333333,1.2177432112922624,1.9515134069216333
DEV00000005,13,6038.87,0,0,13,7,1,0.0,低,274.23939814814815,1081.8833333333332,857.6191666666666,0.9160840452121218,1.3036891996789959
DEV00000008,8,1507.3799999999999,0,0,8,7,1,0.0,低,491.228373015873,1030.6499999999999,1375.5441666666666,1.0496275743339774,1.233966546752591
DEV00000009,11,6697.69,0,0,10,6,1,0.0,低,317.7961944444445,4552.7,754.7925,0.6619801691758967,2.6014010098113545
DEV00000010,7,2449.15,0,0,6,5,1,0.0,低,492.6968518518518,10893.316666666666,736.0466666666666,0.4642827362581017,0.6623520357404108
DEV00000011,4,380.36,0,0,4,3,1,0.0,低,757.7568518518518,2175.1833333333334,2185.973611111111,1.6323100233040322,1.5183928297196227
DEV00000012,10,5168.47,0,1,9,6,1,0.0,低,271.48145061728394,2519.9666666666667,637.0541666666667,0.8020425929959413,2.65603182825833
DEV00000013,5,2198.35,0,0,4,4,1,0.0,低,605.2269444444445,5710.016666666666,1225.1652777777779,0.7810909048285976,0.46611201018849147
DEV00000014,11,5103.969999999999,0,0,9,8,1,0.0,低,351.5833055555555,412.6,1169.868888888889,1.139488253091256,1.6334491105356381
DEV00000015,9,5476.36,0,1,7,5,1,0.0,低,178.8007986111111,118.65,574.7030555555556,1.0893319489200493,2.576588696751969
DEV00000016,8,1677.42,0,0,7,5,1,0.0,低,465.29888888888894,3814.5666666666666,999.8161111111111,0.7865336834279972,1.2093618593458482
DEV00000017,7,2110.65,0,0,7,6,1,0.0,低,513.124537037037,1939.4666666666667,1132.1066666666666,0.8793429482940762,0.45380565888634183
DEV00000018,6,1283.21,0,0,6,4,1,0.0,低,658.1569999999999,4855.7,1621.1458333333333,0.937976532842156,1.6664040546557088
DEV00000019,7,2993.61,0,0,6,5,1,0.0,低,363.40828703703704,4719.816666666667,844.635,0.7892038534576817,1.48698528049628
DEV00000020,8,2377.5299999999997,0,1,8,7,1,0.0,低,444.2957142857143,950.7833333333333,880.9794444444444,0.7124108787907945,1.0010034025052208
DEV00000021,10,4793.62,0,1,10,5,1,0.0,低,388.8223148148148,7942.200000000001,918.4783333333334,0.7881748043462883,1.4938564618875962
DEV00000329,8,3894.51,0,0,8,6,1,0.0,低,417.2785317460317,937.0666666666667,959.0116666666667,0.838023389551296,1.6938972009383295
